ground_truth,prediction,score
-1,-1,-0.17726678631082748
-1,-1,-0.19667089329811271
-1,-1,-0.11325850219295308
1,1,0.08905854453011824
-1,-1,-0.15865844648708993
-1,-1,-0.15888229352326766
1,1,0.0845832153450865
-1,-1,-0.1656738610809504
-1,-1,-0.18728467185813513
-1,-1,-0.1806533324318469
-1,-1,-0.2138476852586092
-1,-1,-0.20973436243347776
-1,-1,-0.07046768221068467
-1,1,0.036182817126935884
-1,-1,-0.08594449473413424
-1,-1,-0.08588218309274387
1,1,0.08580672331861333
-1,-1,-0.03288012989761152
-1,-1,-0.1979374483390084
-1,-1,-0.19548349174142943
-1,-1,-0.08121974461467352
1,1,0.08350286610680835
-1,-1,-0.05876631674364424
-1,-1,-0.23834254767730123
-1,-1,-0.23766512023528685
-1,-1,-0.21890152745535363
-1,-1,-0.22912201275086364
-1,-1,-0.21278987301789742
-1,-1,-0.07405788543011749
-1,-1,-0.03673283974601255
-1,-1,-0.20373513293126988
-1,-1,-0.22196400892951607
-1,-1,-0.22248747594572948
-1,-1,-0.20712343822365453
-1,-1,-0.1955759508170125
-1,-1,-0.21178258693652652
-1,-1,-0.1135234865269843
-1,-1,-0.10003297635764208
-1,-1,-0.0987662578361913
-1,-1,-0.04585291593598062
-1,-1,-0.16630060784125822
-1,-1,-0.19116266281822936
-1,-1,-0.20836912328144863
-1,-1,-0.18883855497604052
-1,-1,-0.16970490657655335
-1,-1,-0.17456906091918278
-1,-1,-0.09556756915417941
-1,-1,-0.07854500717902102
1,1,0.08389267154415714
1,1,0.08382671930633973
-1,-1,-0.08973656667010477
-1,-1,-0.09566351030086773
-1,-1,-0.07332473345733259
-1,-1,-0.0437952002808194
1,1,0.08551321570153642
-1,-1,-0.09348181145091572
-1,-1,-0.13474725691882505
-1,-1,-0.19236474799899794
-1,-1,-0.21099712935711135
-1,-1,-0.18816715974513876
-1,-1,-0.20434614441866972
-1,-1,-0.10054074487294096
-1,-1,-0.1591213803885465
-1,-1,-0.16031922477921112
1,1,0.08649203596660748
1,1,0.0813620312417207
-1,-1,-0.20587590327513916
-1,-1,-0.21664032620617557
-1,-1,-0.14292881227601983
-1,-1,-0.14830576311281995
-1,-1,-0.05708097122194511
-1,1,0.049363028328654024
1,1,0.08691767705619041
-1,-1,-0.04403277099911068
-1,-1,-0.1759572512703832
-1,-1,-0.1903355414693214
-1,-1,-0.22607450035641807
-1,-1,-0.20722992313467736
-1,-1,-0.08106206075609845
-1,-1,-0.06492568738718063
-1,-1,-0.06433048904276073
-1,-1,-0.029108104708941596
-1,-1,-0.11432922232717513
-1,-1,-0.19070812182546182
-1,-1,-0.1847635938214408
1,1,0.08611534494922313
-1,-1,-0.08886083815832779
-1,-1,-0.2232313610547536
-1,-1,-0.2044711419310723
-1,-1,-0.16238028312514008
-1,-1,-0.0734189271624972
-1,-1,-0.17681091599169407
-1,-1,-0.22647983901342228
-1,-1,-0.18660997380076738
-1,-1,-0.05416523034934967
-1,-1,-0.0513813220253142
-1,-1,-0.06359956983432835
-1,-1,-0.06880172922007788
-1,-1,-0.06128012117184867
-1,-1,-0.20076464035833785
-1,-1,-0.21180275576542262
-1,-1,-0.13892515750140755
-1,-1,-0.20710043286644886
-1,-1,-0.20483614711763776
-1,-1,-0.10575439000950415
-1,-1,-0.09517984845995398
-1,-1,-0.22995352875375252
-1,-1,-0.2388642100415438
-1,-1,-0.1630988347151815
-1,-1,-0.1250744156573773
-1,-1,-0.10797164782430435
-1,-1,-0.0523693308288008
-1,-1,-0.15807725398383055
-1,-1,-0.15807171215940374
-1,-1,-0.17325577047996166
-1,-1,-0.1709390165338599
-1,-1,-0.19466702369146627
-1,-1,-0.19799374511070378
-1,-1,-0.08699347850798378
-1,-1,-0.09702394888025534
-1,-1,-0.1499523752410935
-1,-1,-0.1168008592367723
-1,-1,-0.01734033276385777
-1,-1,-0.21975847847610674
-1,-1,-0.19989781656566985
-1,-1,-0.07349177050632771
-1,-1,-0.062072754489886084
1,1,0.08344615244588444
-1,-1,-0.06186291813346384
-1,-1,-0.05641805815573253
1,1,0.08109864115856602
-1,-1,-0.060980909541258566
-1,-1,-0.2248766581170243
-1,-1,-0.16020214509631214
1,1,0.08123234225086184
-1,-1,-0.0644151272786237
-1,-1,-0.06550335253091644
1,1,0.0734054310931081
-1,-1,-0.09171881816477101
-1,-1,-0.22223140749370274
-1,-1,-0.22867212306752804
-1,-1,-0.23343766274829236
-1,-1,-0.2178273131469145
-1,-1,-0.23436350831160568
-1,-1,-0.11553897934001589
-1,-1,-0.05499527462448067
-1,-1,-0.12597604136004914
-1,-1,-0.11337624863964113
-1,1,0.008580298201242509
-1,-1,-0.1984795899277516
-1,-1,-0.21862682600526961
-1,-1,-0.07492181701095812
-1,-1,-0.0793656008205803
-1,-1,-0.14301579414525867
-1,-1,-0.22573411275111133
-1,-1,-0.22491801436595005
-1,-1,-0.21195248016769708
-1,-1,-0.20386796209588876
-1,-1,-0.059685640019534414
-1,-1,-0.04798542594980859
-1,-1,-0.10858193938818772
-1,-1,-0.14096368657982772
-1,-1,-0.11726979906807422
-1,-1,-0.09773053157339562
-1,-1,-0.0929606730287309
-1,-1,-0.17879110273386378
-1,-1,-0.17419579699117516
1,1,0.08319411113869501
-1,-1,-0.11314269134309274
-1,-1,-0.20482862451164963
-1,-1,-0.1967357162333978
-1,-1,-0.11014951113220917
-1,-1,-0.10131951577955767
-1,-1,-0.19842549125375397
-1,-1,-0.17452904064850927
-1,-1,-0.12787874920000208
-1,-1,-0.197017870412178
-1,-1,-0.09544173101159692
-1,-1,-0.17791006790104946
-1,-1,-0.22447793815054273
-1,-1,-0.10150552629469067
1,1,0.08225204397291003
1,1,0.08052308499660299
-1,-1,-0.062361196060802926
-1,-1,-0.06007978187466345
1,1,0.0796734728683941
1,1,0.07746871508488568
1,1,0.07920030344649448
1,1,0.07101233080616848
-1,-1,-0.19060186096206388
-1,-1,-0.21695524597141636
-1,-1,-0.10684351787517854
-1,-1,-0.21515578921251177
-1,-1,-0.21986180936943944
-1,-1,-0.016754939537974745
1,1,0.07506556851483098
1,1,0.06982736263058603
1,1,0.0734391438078264
-1,-1,-0.060604517066640384
-1,-1,-0.14440019196497744
-1,-1,-0.2196836130003682
-1,-1,-0.1421182022525741
1,1,0.07441221726679548
1,1,0.08109122670741198
-1,-1,-0.1399236577493861
-1,-1,-0.18380230486879057
-1,-1,-0.07204084884593853
-1,-1,-0.05997705411295956
-1,-1,-0.06634793534497307
1,1,0.08538259289547123
-1,-1,-0.05127296118786684
-1,-1,-0.19358577221104134
-1,-1,-0.2213125864190706
-1,-1,-0.19978743999354753
-1,-1,-0.13650300691222184
-1,-1,-0.07545059290048117
1,1,0.0882513094485074
1,1,0.0890833208056327
-1,-1,-0.08055413434785341
-1,-1,-0.2021469707538588
-1,-1,-0.21035163112304345
-1,-1,-0.18554525307567693
-1,-1,-0.1680594117613904
-1,-1,-0.11355959880072886
-1,-1,-0.1041225259493681
-1,-1,-0.08091866547557969
-1,-1,-0.22920115199621405
-1,-1,-0.21084371321660278
1,1,0.0856953875067481
1,1,0.08590080091682256
-1,-1,-0.11272172163845873
-1,-1,-0.23685344194857672
-1,-1,-0.22724261831197723
-1,-1,-0.17039468934686797
-1,-1,-0.035116139257711065
1,1,0.07688866225908325
1,1,0.07854866313110187
-1,-1,-0.15471089636152435
-1,-1,-0.24011311526076928
-1,-1,-0.19737796055217793
-1,-1,-0.06161485278858686
-1,-1,-0.1669489409907312
-1,-1,-0.0920287839608539
-1,-1,-0.1258067757116864
-1,-1,-0.11173401761124124
1,1,0.07629087753872571
-1,-1,-0.06904548376945374
-1,-1,-0.2098125640361831
-1,-1,-0.20125058731698986
-1,-1,-0.09918023093803818
-1,-1,-0.07293813810823546
-1,-1,-0.0288753597756759
1,1,0.06802655278210668
-1,-1,-0.1989201402051053
-1,-1,-0.21511421771205463
-1,-1,-0.18553502157353285
-1,-1,-0.1374726141874486
-1,1,0.009327936643158563
-1,-1,-0.11246807963196204
-1,-1,-0.23443000383560786
-1,-1,-0.22283833511586526
-1,-1,-0.11881639963209734
-1,-1,-0.20438829593640218
-1,-1,-0.18891040251636326
-1,-1,-0.041233388837859264
-1,-1,-0.07480065540048941
-1,-1,-0.06817121018253514
-1,-1,-0.11064941206662282
-1,-1,-0.11047093876861147
1,1,0.08288530075140949
-1,-1,-0.11018868677686366
-1,-1,-0.20760061692443832
-1,-1,-0.18582225676995767
-1,-1,-0.10263171495460233
-1,-1,-0.1805237420736373
-1,-1,-0.17548959842450906
-1,-1,-0.09046143591695843
-1,-1,-0.06513820412566973
-1,-1,-0.06928247187253345
-1,-1,-0.06575977712953218
1,1,0.08884013235301608
1,1,0.088702994295629
-1,-1,-0.03401742220996529
-1,-1,-0.21689633859273505
-1,-1,-0.21110092410743997
-1,-1,-0.2056994749764366
-1,-1,-0.22425754196077186
-1,-1,-0.16774782969154844
-1,-1,-0.07828138323468492
-1,-1,-0.06312698844857545
-1,-1,-0.04239185395788475
-1,-1,-0.07287063092540558
-1,-1,-0.07461239938532116
1,1,0.06269086980516675
-1,-1,-0.08873035958222175
-1,-1,-0.12526696071350696
-1,-1,-0.18116333346277214
-1,-1,-0.11195407032609783
-1,-1,-0.0921468311270538
-1,-1,-0.08344497179111054
1,1,0.05619261862929986
-1,-1,-0.023177501070209716
-1,-1,-0.09191105815053091
-1,-1,-0.1092962241619333
-1,-1,-0.21838778475254117
-1,-1,-0.15688006227828366
1,1,0.061883089787574785
-1,-1,-0.09678056068831953
-1,-1,-0.1643522518536571
-1,-1,-0.03435235870850023
1,1,0.07113164176560421
1,1,0.06855232629494157
-1,-1,-0.14991555019734537
-1,-1,-0.14947027116869682
-1,-1,-0.10629394370671608
-1,-1,-0.1922541850193229
-1,-1,-0.11945687070091515
-1,-1,-0.08485233351082522
-1,-1,-0.11093559130867892
-1,-1,-0.09584399939844424
-1,-1,-0.13781115907311547
-1,-1,-0.138738094239932
-1,-1,-0.15811626583668137
-1,-1,-0.09207833322619063
1,1,0.06219923734699229
-1,-1,-0.05839956141551311
-1,-1,-0.08120212874702049
-1,-1,-0.17217931926677943
-1,-1,-0.1803068693920662
-1,-1,-0.1899898227821024
-1,-1,-0.1748697676486306
-1,-1,-0.07292677552730853
-1,-1,-0.06121836225964483
-1,-1,-0.08454861249991863
-1,-1,-0.07330132770519593
-1,-1,-0.11093559130867892
-1,-1,-0.07415400027526609
-1,-1,-0.08471693701740368
-1,-1,-0.08113996444137783
-1,-1,-0.1523086392240358
-1,-1,-0.23522505323906406
-1,-1,-0.19871752107340312
-1,-1,-0.051832204638049384
-1,-1,-0.05783835824645739
-1,-1,-0.2168399767775212
-1,-1,-0.22885754792688284
-1,-1,-0.1864281151336329
-1,-1,-0.1938588497523578
-1,-1,-0.1954695386822497
-1,-1,-0.15769061499956982
1,1,0.06370719141897885
1,1,0.06433588661854034
-1,-1,-0.16570053401670137
-1,-1,-0.19462606477302058
-1,-1,-0.20037338151157635
-1,-1,-0.22142047535817222
-1,-1,-0.10139564147541424
-1,-1,-0.009935726531934641
1,1,0.06440782456284039
1,1,0.060840682792374645
1,1,0.06852144507569957
-1,-1,-0.08094454365848092
-1,-1,-0.22354237132191013
-1,-1,-0.2045223355904331
-1,-1,-0.11217994251059271
1,1,0.068367904882218
-1,-1,-0.1596807009485225
-1,-1,-0.23427389839442614
-1,-1,-0.1974074239582393
-1,-1,-0.16691369858920402
-1,-1,-0.20841772115229162
-1,-1,-0.22798609877267484
-1,-1,-0.22285915385725097
-1,-1,-0.23011483902974184
-1,-1,-0.20760164047274265
-1,-1,-0.20502535983808
-1,-1,-0.16431504262412555
-1,-1,-0.19752569999873593
-1,-1,-0.1039926304018336
-1,-1,-0.07870685181690884
-1,-1,-0.11362466723870934
-1,-1,-0.023109573235906955
1,1,0.07957120163859965
1,1,0.06833334762233995
1,1,0.07329508023328624
-1,-1,-0.19887876318148967
-1,-1,-0.1577735410878518
-1,-1,-0.2328196292654825
-1,-1,-0.06114124498457496
-1,-1,-0.06578096579355486
-1,-1,-0.1633228898347786
-1,-1,-0.16103505726703637
1,1,0.0746978776276459
-1,-1,-0.07196217491563661
-1,-1,-0.12763839504494467
-1,-1,-0.1092957529924703
-1,-1,-0.08045986642506409
-1,-1,-0.15802660397725443
-1,-1,-0.19235854182944312
-1,-1,-0.22399549943782537
-1,-1,-0.15883651507212815
1,1,0.07264629214186902
-1,-1,-0.10641716363346387
-1,-1,-0.12187126071278043
-1,-1,-0.09256465670941083
-1,-1,-0.06866400061695876
1,1,0.07333399724774387
1,1,0.07086103983633918
-1,-1,-0.11148862340903076
-1,-1,-0.11287369675312153
1,1,0.07370688247960988
1,1,0.07271564034977046
-1,-1,-0.07216049827343296
-1,-1,-0.06742637794311868
-1,-1,-0.1314502440123898
-1,-1,-0.20437775115175716
-1,-1,-0.1762581757756797
-1,-1,-0.07923743605572608
-1,-1,-0.10967385577971323
-1,-1,-0.22229928880029337
-1,-1,-0.1873704344325826
-1,-1,-0.05655131226190396
-1,-1,-0.16527831516831593
-1,-1,-0.16401053195459148
-1,-1,-0.020577084769646203
1,1,0.06321729564459055
-1,-1,-0.062016017660314504
-1,-1,-0.11279210721004818
-1,-1,-0.20644441034976657
-1,-1,-0.23497701387112813
-1,-1,-0.22198226830318035
-1,-1,-0.13931041890035167
-1,-1,-0.04189996845912153
-1,-1,-0.029292025950389766
-1,-1,-0.07195784013609885
-1,-1,-0.09946284103135017
-1,-1,-0.10134368270960092
-1,-1,-0.15888534163048984
-1,-1,-0.09133734479211408
1,1,0.07335590185838392
-1,-1,-0.061130044199761535
-1,-1,-0.055946653215508624
1,1,0.07019248191058564
-1,-1,-0.05107892315913881
-1,-1,-0.21927956820312933
-1,-1,-0.2306233556954569
-1,-1,-0.21750373605200568
-1,-1,-0.20860504297450277
-1,-1,-0.1636360294769703
-1,-1,-0.15723840644508258
-1,-1,-0.06867972433257885
1,1,0.06566792477948774
1,1,0.061699282075685646
1,1,0.06163240586773122
1,1,0.06042221408849835
-1,-1,-0.06460051478204643
-1,-1,-0.2070500205966893
-1,-1,-0.20112853437320932
-1,-1,-0.042830963592618676
-1,-1,-0.03967761255575991
-1,-1,-0.20873430218152933
-1,-1,-0.2362802559100754
-1,-1,-0.06250097427893786
-1,-1,-0.07451613542815716
-1,-1,-0.11008390667373413
-1,-1,-0.17122570212129506
-1,-1,-0.1119530616017248
-1,-1,-0.05659731750186353
-1,-1,-0.22447475854033216
-1,-1,-0.20288131344842486
1,1,0.08080480601800638
1,1,0.0758996660787351
-1,-1,-0.06858966477236572
-1,-1,-0.21850820336029442
-1,-1,-0.22338637522127902
-1,-1,-0.15794957559020617
-1,-1,-0.18656649376038692
-1,-1,-0.12563378673154146
-1,-1,-0.05663695559480264
1,1,0.0798599088716424
-1,-1,-0.1693394566730494
-1,-1,-0.18379986334745602
-1,-1,-0.2321946959598592
-1,-1,-0.22651539738356663
-1,-1,-0.06937297662139008
1,1,0.08233225214893047
-1,-1,-0.049531719295222876
-1,-1,-0.15925442650748334
-1,-1,-0.10162093248862925
-1,-1,-0.0938361241070742
-1,-1,-0.1254787299543455
-1,-1,-0.10062465839935797
-1,-1,-0.10452688990222181
-1,-1,-0.22130914184277084
-1,-1,-0.2322177407994137
-1,-1,-0.1996666043870673
-1,-1,-0.07130224723594047
-1,-1,-0.06883522353702454
-1,-1,-0.10552741965448509
-1,-1,-0.09991181483789258
-1,-1,-0.09502846935501685
-1,-1,-0.11479851383666795
-1,-1,-0.23201256882376275
-1,-1,-0.19981425275617537
-1,-1,-0.1465025830511174
-1,-1,-0.14498745912637134
1,1,0.07178262334065871
-1,-1,-0.161447527902012
-1,-1,-0.1564800724002574
-1,-1,-0.043897528461374125
-1,-1,-0.1978838639177124
-1,-1,-0.21423866579089856
-1,-1,-0.20348518568693652
-1,-1,-0.1582207292415656
-1,-1,-0.2319467945911159
-1,-1,-0.23899116093999806
-1,-1,-0.12332945176660681
-1,-1,-0.14139496514716232
-1,-1,-0.22279097205614184
-1,-1,-0.15680412697091106
1,1,0.05156217385644424
-1,-1,-0.09776076919168775
-1,-1,-0.1656623129745478
-1,-1,-0.21752207337262486
-1,-1,-0.2443039969739318
-1,-1,-0.1753553662786651
-1,-1,-0.046598258777512946
-1,-1,-0.10668702418817189
-1,-1,-0.22639112781637305
-1,-1,-0.23476833917729978
-1,-1,-0.2069249471107717
-1,-1,-0.23369795678818528
-1,-1,-0.2156766304304243
-1,-1,-0.21774850583746397
-1,-1,-0.20517676642377203
1,1,0.07184695651612533
1,1,0.07011319027920876
1,1,0.07195763831793595
1,1,0.0709676410583287
-1,-1,-0.11919147533384622
-1,-1,-0.22502508167547275
-1,-1,-0.07862832211777848
-1,-1,-0.1554854219482642
-1,-1,-0.21415864547529784
-1,-1,-0.15794802596706214
-1,-1,-0.02953193043372626
-1,-1,-0.11075702432151835
-1,-1,-0.06818714254622582
1,1,0.07641188458064435
-1,-1,-0.06960954811556219
-1,-1,-0.14593044188017268
-1,-1,-0.20550035450014803
-1,-1,-0.1632723232005796
-1,-1,-0.20003986013088482
-1,-1,-0.21176542938470022
-1,-1,-0.2045310339348938
-1,-1,-0.21702288038061635
-1,-1,-0.18757251283162024
-1,-1,-0.1905485310697831
-1,-1,-0.0757173047626134
-1,-1,-0.16689272541049738
-1,-1,-0.16879324543897445
-1,-1,-0.15968524923407434
-1,-1,-0.16018869148496306
-1,-1,-0.06577046557191912
1,1,0.06209851962324525
-1,-1,-0.08418254281450044
-1,-1,-0.19129358862404522
-1,-1,-0.23249912335973455
-1,-1,-0.20054447124986685
-1,-1,-0.15926134102716916
-1,-1,-0.23311521015897319
-1,-1,-0.2202835366656829
-1,-1,-0.19240148865217876
-1,-1,-0.1771948241271304
-1,-1,-0.11221680267744139
-1,-1,-0.04228870469912921
-1,-1,-0.11054741040872407
-1,-1,-0.06205290266170421
-1,-1,-0.09745524099798164
-1,-1,-0.20707953795642542
-1,-1,-0.20381862933403372
-1,-1,-0.11284770838003455
-1,-1,-0.10428520162422306
-1,-1,-0.1657896453158264
-1,-1,-0.19573130205859812
-1,-1,-0.23458516693695441
-1,-1,-0.23755482742407408
-1,-1,-0.22335242915419962
-1,-1,-0.10015082816274867
-1,-1,-0.11705232632631879
1,1,0.07034774550597783
1,1,0.0713295043924903
-1,-1,-0.04429755330024432
-1,-1,-0.18588076685472954
-1,-1,-0.19014209095133228
-1,-1,-0.07537464999275212
-1,-1,-0.21955593425602338
-1,-1,-0.22153601318913307
-1,-1,-0.21199228960838734
-1,-1,-0.21763938136047578
-1,-1,-0.11752646493242613
-1,-1,-0.07444858361067996
-1,-1,-0.07206080929224523
-1,-1,-0.0733704415830958
-1,-1,-0.04390813499930074
-1,-1,-0.08835220792732834
-1,-1,-0.10307126380529352
-1,-1,-0.0886984417344906
-1,-1,-0.07745965863447746
-1,-1,-0.07263449036983693
1,1,0.06788088053246821
1,1,0.05717119647334762
1,1,0.06562393994175558
-1,-1,-0.026555748120482447
-1,-1,-0.1691068220290487
-1,-1,-0.20586705630662916
-1,-1,-0.0719875784634747
1,1,0.06673243211935648
-1,-1,-0.04838203147700049
-1,-1,-0.19276461905211761
-1,-1,-0.15449275183426148
-1,-1,-0.19461290851779134
-1,-1,-0.23811682592870842
-1,-1,-0.2376714371449491
-1,-1,-0.1907103403076249
-1,-1,-0.08221031163943382
-1,-1,-0.11081277689163205
-1,-1,-0.20814202325317688
-1,-1,-0.21601412920552188
-1,-1,-0.1989353764047801
-1,-1,-0.2260291242241126
-1,-1,-0.21036561829771527
-1,-1,-0.10867954611643971
1,1,0.07384422909260852
1,1,0.06591878290968739
1,1,0.06673623546617191
-1,-1,-0.09512318311934764
-1,-1,-0.20708115759458234
-1,-1,-0.20558113792345067
-1,-1,-0.2373983563139188
-1,-1,-0.19615967535974455
-1,-1,-0.07555057073106741
-1,-1,-0.10552933214498661
-1,-1,-0.1150174599916366
-1,-1,-0.0672951144085665
-1,-1,-0.11583962891309918
-1,-1,-0.11524033859736349
1,1,0.07745057110504894
1,1,0.07378927700243787
1,1,0.06774042148200371
-1,-1,-0.05467815170455165
-1,-1,-0.2231077791859516
-1,-1,-0.2143738078786671
-1,-1,-0.058620800627998015
-1,-1,-0.17556508573926488
-1,-1,-0.2076185561715146
-1,-1,-0.15888377112326035
-1,-1,-0.05583270214619762
-1,-1,-0.08053677704904949
-1,-1,-0.11105650344870655
-1,-1,-0.11488932603688329
-1,-1,-0.09798246697134516
-1,-1,-0.1776142883142724
-1,-1,-0.1851703924980206
-1,-1,-0.08539026868077637
-1,-1,-0.10310573248978372
-1,-1,-0.14092932116885126
-1,-1,-0.16284528982535673
-1,-1,-0.09757802862690856
-1,-1,-0.014211628662552711
-1,-1,-0.1626999529086548
-1,-1,-0.10556330162918215
-1,-1,-0.22705213837258031
-1,-1,-0.22855466100862631
-1,-1,-0.031320773959304826
1,1,0.0682501551691932
1,1,0.06454741705714889
-1,-1,-0.15735255382459878
-1,-1,-0.22040130214480447
-1,-1,-0.162204044888411
1,1,0.06957011162016574
1,1,0.06106498084236184
1,1,0.05895807883058102
1,1,0.0574962423583138
-1,-1,-0.018823011516795773
-1,-1,-0.1174017543921052
-1,-1,-0.17830252366277766
-1,-1,-0.22665952460435745
-1,-1,-0.2163259533414973
1,1,0.06687423285957361
1,1,0.06605941957651035
-1,-1,-0.08127730190450144
-1,-1,-0.07915113112841399
-1,-1,-0.0815805013476083
-1,-1,-0.1852536740840771
-1,-1,-0.18409120498936415
-1,-1,-0.09310450340642384
-1,-1,-0.16149408401012877
-1,-1,-0.16321583030691145
-1,-1,-0.0699987047652526
-1,-1,-0.11785676597784511
-1,-1,-0.047572698827863746
1,1,0.07446118274382452
-1,-1,-0.011909573620807135
-1,-1,-0.07146649032726371
-1,-1,-0.10692043449539168
-1,-1,-0.10956885103170333
-1,-1,-0.22177197141541005
-1,-1,-0.17693512304702497
-1,-1,-0.08511900081332957
-1,-1,-0.0720120752956287
-1,-1,-0.07188997284543786
-1,-1,-0.10028779581555847
-1,-1,-0.22954252229088212
-1,-1,-0.2302169119681874
-1,-1,-0.04653333449470731
-1,-1,-0.1542559581606202
-1,-1,-0.19146700848339926
-1,-1,-0.20885690656358846
-1,-1,-0.19786359569855672
-1,-1,-0.09534375018879471
-1,-1,-0.22373305994220682
-1,-1,-0.20577764056953152
1,1,0.08442942652939128
1,1,0.08143108233941704
-1,-1,-0.1155680849593188
-1,-1,-0.11573273708955056
-1,-1,-0.13629967317485325
-1,-1,-0.22424237930459578
-1,-1,-0.2407559856161834
-1,-1,-0.2047346243087247
-1,-1,-0.17402843140151525
-1,-1,-0.20574347730076248
-1,-1,-0.24184531338427318
-1,-1,-0.2321436157233765
-1,-1,-0.19370827157687776
-1,-1,-0.22410898309378646
-1,-1,-0.22196085524873066
-1,-1,-0.06931467775866385
-1,-1,-0.06091235123330602
-1,-1,-0.06350479622973254
1,1,0.08610302995910901
-1,-1,-0.05407418815350301
-1,-1,-0.10172521148439617
-1,-1,-0.10881300932112625
-1,-1,-0.06462360258494204
1,1,0.0851310455970109
-1,-1,-0.06741033654800133
-1,-1,-0.06633022715869707
-1,-1,-0.13647703329724947
-1,-1,-0.17501982877694233
-1,-1,-0.16090660957373437
-1,-1,-0.22700180983663032
-1,-1,-0.24193334607032413
-1,-1,-0.2106560333420031
-1,-1,-0.06986435095500254
-1,-1,-0.10296965253661905
-1,-1,-0.1368288422127606
-1,-1,-0.20705278475429312
-1,-1,-0.16942489792191373
1,1,0.08413963452012058
-1,-1,-0.06742680660328415
-1,-1,-0.19733639524127522
-1,-1,-0.12992012600169822
1,1,0.08451855334972475
1,1,0.08500464520107032
1,1,0.08578715945330029
-1,-1,-0.04331844571563631
-1,-1,-0.09714789781413202
-1,-1,-0.07694462805041913
1,1,0.0865006520903897
-1,-1,-0.231338066760582
-1,-1,-0.24949425933941183
-1,-1,-0.24494860517618422
-1,-1,-0.2194473928711601
-1,-1,-0.07419440021841317
-1,-1,-0.05278556239240706
-1,-1,-0.17609494432071382
-1,-1,-0.09336292261707346
-1,-1,-0.05353743344382289
-1,-1,-0.08723544989761811
-1,-1,-0.1276112687787353
-1,-1,-0.1295327254394838
-1,-1,-0.07418628877910427
-1,-1,-0.06828728777253756
-1,-1,-0.08168198722014164
-1,-1,-0.08938768070264935
-1,-1,-0.07622985057988685
1,1,0.08500892844928692
-1,-1,-0.06600589063868179
-1,-1,-0.21322470101068547
-1,-1,-0.22236533465908104
-1,-1,-0.11492109796123195
1,1,0.08737280362634403
1,1,0.08572919697531578
1,1,0.08700877155709552
1,1,0.08780177957521301
-1,-1,-0.22286311681329352
-1,-1,-0.22271487738376716
1,1,0.08647793264849846
1,1,0.08694296698771742
1,1,0.08517904713355895
-1,-1,-0.06421693234726156
-1,-1,-0.08568153056291516
-1,-1,-0.05702122373287816
-1,-1,-0.1636726095766562
-1,-1,-0.15703932814229082
-1,-1,-0.059605031403065445
-1,-1,-0.17241536059333928
-1,-1,-0.1135142508648267
-1,-1,-0.11085186874354525
-1,-1,-0.1744187462981378
-1,-1,-0.15867429186339665
-1,-1,-0.12346767496689193
-1,-1,-0.09043183897232088
-1,-1,-0.21978300364356695
-1,-1,-0.23468141481286509
-1,-1,-0.18493674412403638
-1,-1,-0.18729886744229252
-1,-1,-0.11525889065009975
1,1,0.08624704866080213
1,1,0.08542672027978654
1,1,0.08501610342189847
1,1,0.08182912727615926
-1,-1,-0.1604855973174223
-1,-1,-0.2293998823163309
-1,-1,-0.21339215733529593
-1,-1,-0.12401867363661956
-1,-1,-0.09269569943962352
-1,-1,-0.128252263083787
-1,-1,-0.1998729033288107
-1,-1,-0.16835127176912645
-1,-1,-0.07754131095808547
-1,-1,-0.07725417598833573
-1,-1,-0.132137702215666
-1,-1,-0.21294972176197113
-1,-1,-0.11484681875985858
-1,-1,-0.09362658286123382
-1,-1,-0.21670991685083907
-1,-1,-0.2349964428997906
-1,-1,-0.1022020469812891
-1,-1,-0.09061574422395313
-1,-1,-0.1446108463444703
-1,-1,-0.2079248736004934
-1,-1,-0.18476596321143912
-1,-1,-0.06372793276759214
1,1,0.07314668450691258
1,1,0.07394213977468128
-1,-1,-0.05441624917268395
-1,-1,-0.09613591796312981
-1,-1,-0.1481651115828373
-1,-1,-0.12824312442362118
-1,-1,-0.06562795549260836
-1,-1,-0.01799544211069959
-1,-1,-0.04051924869747209
-1,-1,-0.1554438900752011
-1,-1,-0.20736130677452635
-1,-1,-0.1557946608225953
-1,-1,-0.22494690459602318
-1,-1,-0.24820005221714292
-1,-1,-0.23523085035011482
-1,-1,-0.20595074140358838
-1,-1,-0.07530855003612147
-1,-1,-0.04654609311126717
-1,-1,-0.07367319930827287
-1,-1,-0.07750297330480893
-1,-1,-0.05839322505423378
1,1,0.07248188562780028
1,1,0.07468537959245342
1,1,0.08269059845791177
-1,-1,-0.07192925663046856
-1,-1,-0.1577597145000943
-1,-1,-0.1775538312241297
-1,-1,-0.16785220475202245
-1,-1,-0.13485523844768543
-1,-1,-0.1898970383319437
-1,-1,-0.19646939800629093
-1,-1,-0.10591479658877756
1,1,0.08391460674495671
1,1,0.08571081089494553
1,1,0.07414359129719589
1,1,0.07247252732080561
1,1,0.08209645022652406
-1,-1,-0.0625827685375826
-1,-1,-0.21719237471660613
-1,-1,-0.22487998838879564
-1,-1,-0.1806458326950957
-1,-1,-0.05667574355291621
-1,-1,-0.2181895971127492
-1,-1,-0.22107342500566063
-1,-1,-0.06281621446127095
-1,-1,-0.0276110031768676
-1,-1,-0.2222024706860959
-1,-1,-0.23620346157729277
-1,-1,-0.17623630436695492
-1,-1,-0.1334898052624619
-1,-1,-0.18786044860614404
-1,-1,-0.07798844572724806
